"Date","Price","Open","High","Low","Vol.","Change %"
"03/24/2016","2.8724","2.8759","2.8910","2.8697","","-0.18%"
"03/25/2016","2.8763","2.8723","2.8830","2.8655","","0.14%"
"03/28/2016","2.8688","2.8719","2.8800","2.8640","","-0.26%"
"03/29/2016","2.8377","2.8683","2.8770","2.8340","","-1.08%"
"03/30/2016","2.8359","2.8373","2.8490","2.8230","","-0.06%"
"03/31/2016","2.8170","2.8354","2.8425","2.8120","","-0.67%"
"04/01/2016","2.8221","2.8165","2.8370","2.8128","","0.18%"
"04/04/2016","2.8128","2.8247","2.8291","2.8047","","-0.33%"
"04/05/2016","2.8324","2.8120","2.8380","2.8080","","0.70%"
"04/06/2016","2.8406","2.8319","2.8590","2.8220","","0.29%"
"04/07/2016","2.8618","2.8407","2.8650","2.8245","","0.75%"
"04/08/2016","2.8491","2.8613","2.8716","2.8420","","-0.44%"
"04/11/2016","2.8331","2.8486","2.8541","2.8175","","-0.56%"
"04/12/2016","2.8354","2.8326","2.8490","2.8180","","0.08%"
"04/13/2016","2.8467","2.8349","2.8590","2.8310","","0.40%"
"04/14/2016","2.8499","2.8462","2.8720","2.8420","","0.11%"
"04/15/2016","2.8545","2.8504","2.8635","2.8474","","0.16%"
"04/18/2016","2.8398","2.8525","2.8661","2.8350","","-0.51%"
"04/19/2016","2.8312","2.8393","2.8430","2.8220","","-0.30%"
"04/20/2016","2.8140","2.8327","2.8420","2.8070","","-0.61%"
"04/21/2016","2.8331","2.8149","2.8362","2.8084","","0.68%"
"04/22/2016","2.8489","2.8317","2.8540","2.8225","","0.56%"
"04/25/2016","2.8440","2.8444","2.8535","2.8400","","-0.17%"
"04/26/2016","2.8208","2.8440","2.8491","2.8140","","-0.82%"
"04/27/2016","2.8189","2.8203","2.8405","2.8130","","-0.07%"
"04/28/2016","2.8129","2.8184","2.8349","2.8030","","-0.21%"
"04/29/2016","2.7955","2.8125","2.8150","2.7880","","-0.62%"
"05/02/2016","2.8049","2.7954","2.8077","2.7880","","0.34%"
"05/03/2016","2.8491","2.8046","2.8518","2.7885","","1.58%"
"05/04/2016","2.9625","2.8508","2.9788","2.8438","","3.98%"
"05/05/2016","2.9242","2.9623","2.9623","2.8937","","-1.29%"
"05/06/2016","2.9273","2.9226","2.9436","2.9080","","0.11%"
"05/09/2016","2.9449","2.9277","2.9503","2.9110","","0.60%"
"05/10/2016","2.9516","2.9440","2.9581","2.9291","","0.23%"
"05/11/2016","2.9527","2.9502","2.9760","2.9400","","0.04%"
"05/12/2016","2.9623","2.9545","2.9671","2.9398","","0.33%"
"05/13/2016","2.9702","2.9605","2.9755","2.9510","","0.27%"
"05/16/2016","2.9767","2.9670","2.9878","2.9588","","0.22%"
"05/17/2016","2.9637","2.9762","2.9774","2.9570","","-0.44%"
"05/18/2016","2.9902","2.9631","2.9942","2.9600","","0.89%"
"05/19/2016","2.9870","2.9905","3.0040","2.9820","","-0.11%"
"05/20/2016","2.9762","2.9850","2.9915","2.9670","","-0.36%"
"05/23/2016","2.9952","2.9770","2.9985","2.9729","","0.64%"
"05/24/2016","2.9445","2.9962","3.0145","2.9405","","-1.69%"
"05/25/2016","2.9368","2.9435","2.9550","2.9290","","-0.26%"
"05/26/2016","2.9345","2.9372","2.9480","2.9240","","-0.08%"
"05/27/2016","2.9575","2.9341","2.9639","2.9330","","0.78%"
"05/30/2016","2.9560","2.9575","2.9700","2.9477","","-0.05%"
"05/31/2016","2.9494","2.9550","2.9604","2.9425","","-0.22%"
"06/01/2016","2.9419","2.9499","2.9585","2.9325","","-0.25%"
"06/02/2016","2.9488","2.9421","2.9546","2.9336","","0.23%"
"06/03/2016","2.9028","2.9488","2.9538","2.9009","","-1.56%"
"06/06/2016","2.9039","2.9112","2.9172","2.9023","","0.04%"
"06/07/2016","2.8971","2.9044","2.9125","2.8915","","-0.23%"
"06/08/2016","2.8931","2.8966","2.9013","2.8790","","-0.14%"
"06/09/2016","2.8919","2.8914","2.9026","2.8858","","-0.04%"
"06/10/2016","2.9291","2.8922","2.9398","2.8922","","1.29%"
"06/13/2016","2.9196","2.9293","2.9350","2.9084","","-0.32%"
"06/14/2016","2.9350","2.9198","2.9420","2.9132","","0.53%"
"06/15/2016","2.9250","2.9370","2.9405","2.9160","","-0.34%"
"06/16/2016","2.9310","2.9250","2.9600","2.9210","","0.21%"
"06/17/2016","2.9271","2.9324","2.9381","2.9242","","-0.13%"
"06/20/2016","2.9062","2.9316","2.9316","2.8960","","-0.71%"
"06/21/2016","2.9097","2.9060","2.9159","2.8919","","0.12%"
"06/22/2016","2.8936","2.9106","2.9190","2.8901","","-0.55%"
"06/23/2016","2.8548","2.8956","2.8986","2.8527","","-1.34%"
"06/24/2016","2.9292","2.8522","3.0057","2.8403","","2.61%"
"06/27/2016","2.9410","2.9285","2.9538","2.9218","","0.40%"
"06/28/2016","2.9043","2.9390","2.9415","2.8873","","-1.25%"
"06/29/2016","2.8892","2.9038","2.9105","2.8833","","-0.52%"
"06/30/2016","2.8777","2.8918","2.9064","2.8689","","-0.40%"
"07/01/2016","2.9019","2.8766","2.9042","2.8697","","0.84%"
"07/04/2016","2.9066","2.9029","2.9093","2.8805","","0.16%"
"07/05/2016","2.9293","2.9068","2.9354","2.9015","","0.78%"
"07/06/2016","2.9371","2.9297","2.9560","2.9235","","0.27%"
"07/07/2016","2.9367","2.9371","2.9431","2.9225","","-0.01%"
"07/08/2016","2.8913","2.9378","2.9410","2.8862","","-1.55%"
"07/11/2016","2.9045","2.8914","2.9080","2.8870","","0.46%"
"07/12/2016","2.8870","2.9045","2.9065","2.8815","","-0.60%"
"07/13/2016","2.8998","2.8854","2.9089","2.8849","","0.44%"
"07/14/2016","2.8782","2.8990","2.9050","2.8761","","-0.74%"
"07/15/2016","3.0198","2.8774","3.0486","2.8765","","4.92%"
"07/18/2016","2.9777","3.0199","3.0199","2.9235","","-1.39%"
"07/19/2016","3.0450","2.9800","3.0630","2.9675","","2.26%"
"07/20/2016","3.0899","3.0435","3.0965","3.0100","","1.47%"
"07/21/2016","3.0706","3.0894","3.0943","3.0490","","-0.62%"
"07/22/2016","3.0650","3.0716","3.0819","3.0403","","-0.18%"
"07/25/2016","3.0369","3.0655","3.0755","3.0200","","-0.92%"
"07/26/2016","3.0453","3.0380","3.0526","3.0170","","0.28%"
"07/27/2016","3.0187","3.0453","3.0495","3.0145","","-0.87%"
"07/28/2016","3.0126","3.0182","3.0252","3.0070","","-0.20%"
"07/29/2016","2.9883","3.0124","3.0259","2.9845","","-0.81%"
"08/01/2016","2.9904","2.9936","2.9984","2.9708","","0.07%"
"08/02/2016","2.9915","2.9911","3.0036","2.9810","","0.04%"
"08/03/2016","3.0139","2.9926","3.0231","2.9909","","0.75%"
"08/04/2016","3.0111","3.0133","3.0285","3.0065","","-0.09%"
"08/05/2016","2.9987","3.0106","3.0206","2.9950","","-0.41%"
"08/08/2016","2.9845","3.0018","3.0055","2.9796","","-0.47%"
"08/09/2016","2.9682","2.9823","2.9891","2.9661","","-0.55%"
"08/10/2016","2.9576","2.9679","2.9707","2.9441","","-0.36%"
"08/11/2016","2.9573","2.9571","2.9710","2.9503","","-0.01%"
"08/12/2016","2.9594","2.9573","2.9649","2.9425","","0.07%"
"08/15/2016","2.9407","2.9572","2.9617","2.9387","","-0.63%"
"08/16/2016","2.9295","2.9402","2.9439","2.9141","","-0.38%"
"08/17/2016","2.9222","2.9290","2.9410","2.9173","","-0.25%"
"08/18/2016","2.9273","2.9217","2.9360","2.9128","","0.17%"
"08/19/2016","2.9293","2.9267","2.9453","2.9240","","0.07%"
"08/22/2016","2.9419","2.9301","2.9518","2.9276","","0.43%"
"08/23/2016","2.9510","2.9429","2.9561","2.9295","","0.31%"
"08/24/2016","2.9517","2.9520","2.9691","2.9440","","0.02%"
"08/25/2016","2.9344","2.9518","2.9545","2.9309","","-0.59%"
"08/26/2016","2.9538","2.9339","2.9597","2.9220","","0.66%"
"08/29/2016","2.9507","2.9569","2.9613","2.9475","","-0.10%"
"08/30/2016","2.9631","2.9502","2.9679","2.9485","","0.42%"
"08/31/2016","2.9580","2.9630","2.9669","2.9520","","-0.17%"
"09/01/2016","2.9612","2.9580","2.9730","2.9536","","0.11%"
"09/02/2016","2.9509","2.9611","2.9669","2.9411","","-0.35%"
"09/05/2016","2.9457","2.9491","2.9521","2.9401","","-0.18%"
"09/06/2016","2.9224","2.9457","2.9485","2.9196","","-0.79%"
"09/07/2016","2.9364","2.9225","2.9440","2.9185","","0.48%"
"09/08/2016","2.9512","2.9363","2.9570","2.9289","","0.50%"
"09/09/2016","2.9630","2.9528","2.9797","2.9470","","0.40%"
"09/12/2016","2.9675","2.9693","2.9939","2.9615","","0.15%"
"09/13/2016","2.9846","2.9677","2.9897","2.9615","","0.58%"
"09/14/2016","2.9794","2.9841","2.9882","2.9725","","-0.17%"
"09/15/2016","2.9687","2.9798","2.9890","2.9625","","-0.36%"
"09/16/2016","2.9809","2.9682","2.9860","2.9610","","0.41%"
"09/19/2016","2.9771","2.9836","2.9851","2.9702","","-0.13%"
"09/20/2016","2.9782","2.9763","2.9824","2.9703","","0.04%"
"09/21/2016","2.9551","2.9779","2.9886","2.9493","","-0.78%"
"09/22/2016","2.9440","2.9556","2.9585","2.9378","","-0.38%"
"09/23/2016","2.9672","2.9425","2.9683","2.9406","","0.79%"
"09/26/2016","2.9810","2.9917","2.9991","2.9720","","0.47%"
"09/27/2016","2.9746","2.9805","2.9860","2.9638","","-0.21%"
"09/28/2016","2.9798","2.9741","2.9898","2.9705","","0.17%"
"09/29/2016","2.9997","2.9799","3.0106","2.9766","","0.67%"
"09/30/2016","2.9992","2.9998","3.0128","2.9945","","-0.02%"
"10/03/2016","3.0188","3.0020","3.0280","2.9979","","0.65%"
"10/04/2016","3.0578","3.0193","3.0663","3.0173","","1.29%"
"10/05/2016","3.0516","3.0598","3.0664","3.0479","","-0.20%"
"10/06/2016","3.0397","3.0516","3.0610","3.0380","","-0.39%"
"10/07/2016","3.0510","3.0398","3.0644","3.0330","","0.37%"
"10/10/2016","3.0718","3.0498","3.0786","3.0415","","0.68%"
"10/11/2016","3.0840","3.0713","3.0896","3.0665","","0.40%"
"10/12/2016","3.0853","3.0835","3.0981","3.0704","","0.04%"
"10/13/2016","3.0858","3.0848","3.1140","3.0785","","0.02%"
"10/14/2016","3.0905","3.0873","3.0997","3.0698","","0.15%"
"10/17/2016","3.0960","3.0855","3.1130","3.0855","","0.18%"
"10/18/2016","3.0953","3.0963","3.1145","3.0870","","-0.02%"
"10/19/2016","3.0616","3.0941","3.0981","3.0535","","-1.09%"
"10/20/2016","3.0601","3.0605","3.0767","3.0510","","-0.05%"
"10/21/2016","3.0814","3.0602","3.0905","3.0537","","0.70%"
"10/24/2016","3.0760","3.0839","3.0895","3.0685","","-0.18%"
"10/25/2016","3.0711","3.0745","3.0913","3.0685","","-0.16%"
"10/26/2016","3.0813","3.0711","3.0910","3.0680","","0.33%"
"10/27/2016","3.1138","3.0808","3.1152","3.0796","","1.05%"
"10/28/2016","3.1069","3.1138","3.1283","3.1030","","-0.22%"
"10/31/2016","3.0939","3.1033","3.1172","3.0913","","-0.42%"
"11/01/2016","3.1116","3.0938","3.1229","3.0909","","0.57%"
"11/02/2016","3.1138","3.1123","3.1265","3.1080","","0.07%"
"11/03/2016","3.1101","3.1150","3.1242","3.1038","","-0.12%"
"11/04/2016","3.1569","3.1101","3.1755","3.1091","","1.50%"
"11/07/2016","3.1681","3.1568","3.1806","3.1420","","0.35%"
"11/08/2016","3.1550","3.1680","3.1859","3.1515","","-0.41%"
"11/09/2016","3.2099","3.1550","3.2905","3.1540","","1.74%"
"11/10/2016","3.2509","3.2094","3.2635","3.1928","","1.28%"
"11/11/2016","3.2522","3.2510","3.2795","3.2340","","0.04%"
"11/14/2016","3.2900","3.2510","3.2995","3.2440","","1.16%"
"11/15/2016","3.2906","3.2900","3.2985","3.2630","","0.02%"
"11/16/2016","3.3234","3.2916","3.3298","3.2835","","1.00%"
"11/17/2016","3.3706","3.3238","3.3782","3.3080","","1.42%"
"11/18/2016","3.3753","3.3701","3.4088","3.3540","","0.14%"
"11/21/2016","3.3616","3.3735","3.3960","3.3500","","-0.41%"
"11/22/2016","3.3844","3.3616","3.3943","3.3500","","0.68%"
"11/23/2016","3.3941","3.3854","3.4181","3.3681","","0.29%"
"11/24/2016","3.4455","3.3967","3.4546","3.3697","","1.51%"
"11/25/2016","3.4467","3.4458","3.4764","3.4341","","0.03%"
"11/28/2016","3.4148","3.4515","3.4579","3.4071","","-0.93%"
"11/29/2016","3.4088","3.4143","3.4350","3.4045","","-0.18%"
"11/30/2016","3.4370","3.4083","3.4421","3.4045","","0.83%"
"12/01/2016","3.5037","3.4365","3.5064","3.4255","","1.94%"
"12/02/2016","3.5190","3.5042","3.5860","3.4822","","0.44%"
"12/05/2016","3.5231","3.5200","3.5626","3.5149","","0.12%"
"12/06/2016","3.4456","3.5226","3.5415","3.4312","","-2.20%"
"12/07/2016","3.3902","3.4470","3.4600","3.3803","","-1.61%"
"12/08/2016","3.4433","3.3892","3.4970","3.3384","","1.57%"
"12/09/2016","3.4869","3.4422","3.5058","3.4185","","1.27%"
"12/12/2016","3.4688","3.4816","3.5495","3.4654","","-0.52%"
"12/13/2016","3.4898","3.4688","3.5054","3.4515","","0.61%"
"12/14/2016","3.5323","3.4906","3.5402","3.4545","","1.22%"
"12/15/2016","3.5119","3.5323","3.5438","3.4990","","-0.58%"
"12/16/2016","3.5068","3.5114","3.5207","3.4820","","-0.15%"
"12/19/2016","3.5331","3.5067","3.5370","3.4870","","0.75%"
"12/20/2016","3.5275","3.5338","3.5425","3.5005","","-0.16%"
"12/21/2016","3.5089","3.5270","3.5341","3.5040","","-0.53%"
"12/22/2016","3.5114","3.5091","3.5191","3.4981","","0.07%"
"12/23/2016","3.5169","3.5121","3.5189","3.4975","","0.16%"
"12/26/2016","3.5118","3.5180","3.5209","3.5046","","-0.15%"
"12/27/2016","3.5214","3.5123","3.5273","3.5010","","0.27%"
"12/28/2016","3.5400","3.5220","3.5505","3.5170","","0.53%"
"12/29/2016","3.5230","3.5395","3.5441","3.5145","","-0.48%"
"12/30/2016","3.5277","3.5224","3.5325","3.5095","","0.13%"
"01/02/2017","3.5445","3.5253","3.5460","3.5253","","0.48%"
"01/03/2017","3.5944","3.5450","3.6052","3.5332","","1.41%"
"01/04/2017","3.5713","3.5939","3.5942","3.5670","","-0.64%"
"01/05/2017","3.5927","3.5720","3.6400","3.5549","","0.60%"
"01/06/2017","3.6445","3.5915","3.6498","3.5915","","1.44%"
"01/09/2017","3.7129","3.6446","3.7440","3.6380","","1.88%"
"01/10/2017","3.7885","3.7139","3.8003","3.7078","","2.04%"
"01/11/2017","3.8647","3.7910","3.9423","3.7881","","2.01%"
"01/12/2017","3.7597","3.8634","3.9296","3.7476","","-2.72%"
"01/13/2017","3.7230","3.7602","3.8285","3.7181","","-0.98%"
"01/16/2017","3.8042","3.7261","3.8175","3.7248","","2.18%"
"01/17/2017","3.7610","3.8045","3.8168","3.7560","","-1.14%"
"01/18/2017","3.7966","3.7605","3.7989","3.7555","","0.95%"
"01/19/2017","3.8273","3.7961","3.8430","3.7860","","0.81%"
"01/20/2017","3.7655","3.8279","3.8361","3.7640","","-1.61%"
"01/23/2017","3.7573","3.7663","3.7877","3.7517","","-0.22%"
"01/24/2017","3.7833","3.7570","3.8275","3.7359","","0.69%"
"01/25/2017","3.8313","3.7846","3.8583","3.7800","","1.27%"
"01/26/2017","3.8440","3.8345","3.8729","3.8075","","0.33%"
"01/27/2017","3.8775","3.8515","3.9107","3.8490","","0.87%"
"01/30/2017","3.7818","3.8675","3.8798","3.7712","","-2.47%"
"01/31/2017","3.7734","3.7814","3.8048","3.7668","","-0.22%"
"02/01/2017","3.7705","3.7727","3.7952","3.7580","","-0.08%"
"02/02/2017","3.7371","3.7700","3.7747","3.7181","","-0.89%"
"02/03/2017","3.6976","3.7366","3.7576","3.6869","","-1.06%"
"02/06/2017","3.6839","3.6983","3.7075","3.6622","","-0.37%"
"02/07/2017","3.7451","3.6837","3.7506","3.6773","","1.66%"
"02/08/2017","3.7178","3.7458","3.7608","3.6966","","-0.73%"
"02/09/2017","3.6831","3.7191","3.7246","3.6745","","-0.93%"
"02/10/2017","3.6953","3.6826","3.7113","3.6615","","0.33%"
"02/13/2017","3.6717","3.6943","3.7003","3.6625","","-0.64%"
"02/14/2017","3.6503","3.6712","3.6812","3.6379","","-0.58%"
"02/15/2017","3.6601","3.6498","3.7027","3.6370","","0.27%"
"02/16/2017","3.6666","3.6591","3.6882","3.6491","","0.18%"
"02/17/2017","3.6290","3.6675","3.6823","3.6255","","-1.03%"
"02/20/2017","3.6245","3.6304","3.6380","3.6113","","-0.12%"
"02/21/2017","3.6203","3.6245","3.6360","3.6130","","-0.12%"
"02/22/2017","3.5802","3.6197","3.6270","3.5777","","-1.11%"
"02/23/2017","3.5691","3.5806","3.5904","3.5562","","-0.31%"
"02/24/2017","3.6070","3.5695","3.6094","3.5625","","1.06%"
"02/27/2017","3.6072","3.6076","3.6103","3.5797","","0.01%"
"02/28/2017","3.6472","3.6075","3.6495","3.5960","","1.11%"
"03/01/2017","3.6543","3.6467","3.6791","3.6257","","0.19%"
"03/02/2017","3.7280","3.6555","3.7362","3.6485","","2.02%"
"03/03/2017","3.7030","3.7282","3.7470","3.7016","","-0.67%"
"03/06/2017","3.7132","3.7045","3.7300","3.7033","","0.28%"
"03/07/2017","3.6807","3.7142","3.7193","3.6712","","-0.88%"
"03/08/2017","3.7467","3.6806","3.7496","3.6690","","1.79%"
"03/09/2017","3.7747","3.7462","3.7861","3.7360","","0.75%"
"03/10/2017","3.7299","3.7747","3.7787","3.7225","","-1.19%"
"03/13/2017","3.7418","3.7300","3.7541","3.7300","","0.32%"
"03/14/2017","3.7426","3.7418","3.7624","3.7378","","0.02%"
"03/15/2017","3.6754","3.7426","3.7484","3.6714","","-1.80%"
"03/16/2017","3.6256","3.6769","3.6942","3.6115","","-1.35%"
"03/17/2017","3.6344","3.6264","3.6458","3.5980","","0.24%"
"03/20/2017","3.6160","3.6344","3.6389","3.6140","","-0.51%"
"03/21/2017","3.6329","3.6161","3.6388","3.5870","","0.47%"
"03/22/2017","3.6184","3.6320","3.6447","3.6040","","-0.40%"
"03/23/2017","3.6348","3.6184","3.6410","3.6050","","0.45%"
"03/24/2017","3.6108","3.6343","3.6387","3.5969","","-0.66%"
"03/27/2017","3.6166","3.6072","3.6254","3.5847","","0.16%"
"03/28/2017","3.6582","3.6173","3.6643","3.6063","","1.15%"
"03/29/2017","3.6459","3.6586","3.6623","3.6373","","-0.34%"
"03/30/2017","3.6520","3.6454","3.6546","3.6240","","0.17%"
"03/31/2017","3.6352","3.6515","3.6578","3.6240","","-0.46%"
"04/03/2017","3.6449","3.6347","3.6510","3.6210","","0.27%"
"04/04/2017","3.6790","3.6456","3.6905","3.6367","","0.94%"
"04/05/2017","3.6991","3.6797","3.7121","3.6668","","0.55%"
"04/06/2017","3.7111","3.6990","3.7293","3.6938","","0.32%"
"04/07/2017","3.7299","3.7111","3.7447","3.7054","","0.51%"
"04/10/2017","3.7294","3.7330","3.7378","3.7128","","-0.01%"
"04/11/2017","3.6972","3.7289","3.7333","3.6949","","-0.86%"
"04/12/2017","3.6492","3.6971","3.7043","3.6458","","-1.30%"
"04/13/2017","3.6633","3.6474","3.6790","3.6397","","0.39%"
"04/14/2017","3.7327","3.6641","3.7376","3.6597","","1.89%"
"04/17/2017","3.7011","3.6330","3.7172","3.6270","","-0.85%"
"04/18/2017","3.6608","3.7024","3.7142","3.6531","","-1.09%"
"04/19/2017","3.6730","3.6609","3.6852","3.6529","","0.33%"
"04/20/2017","3.6415","3.6732","3.6776","3.6262","","-0.86%"
"04/21/2017","3.6401","3.6407","3.6556","3.6290","","-0.04%"
"04/24/2017","3.5730","3.6411","3.6411","3.5702","","-1.84%"
"04/25/2017","3.5797","3.5717","3.6047","3.5690","","0.19%"
"04/26/2017","3.5783","3.5792","3.5991","3.5595","","-0.04%"
"04/27/2017","3.5612","3.5776","3.5789","3.5540","","-0.48%"
"04/28/2017","3.5516","3.5607","3.5728","3.5350","","-0.27%"
"05/01/2017","3.5545","3.5516","3.5584","3.5465","","0.08%"
"05/02/2017","3.5273","3.5544","3.5565","3.5173","","-0.77%"
"05/03/2017","3.5349","3.5268","3.5411","3.5176","","0.22%"
"05/04/2017","3.5540","3.5356","3.5692","3.5258","","0.54%"
"05/05/2017","3.5441","3.5535","3.5782","3.5402","","-0.28%"
"05/08/2017","3.5851","3.5364","3.5960","3.5270","","1.16%"
"05/09/2017","3.6239","3.5852","3.6260","3.5796","","1.08%"
"05/10/2017","3.5874","3.6238","3.6287","3.5790","","-1.01%"
"05/11/2017","3.5758","3.5863","3.5930","3.5640","","-0.32%"
"05/12/2017","3.5731","3.5753","3.5993","3.5630","","-0.08%"
"05/15/2017","3.5483","3.5712","3.5747","3.5458","","-0.69%"
"05/16/2017","3.5392","3.5472","3.5638","3.5340","","-0.26%"
"05/17/2017","3.5681","3.5391","3.5727","3.5363","","0.82%"
"05/18/2017","3.6251","3.5688","3.6423","3.5666","","1.60%"
"05/19/2017","3.5753","3.6236","3.6324","3.5647","","-1.37%"
"05/22/2017","3.5593","3.5765","3.5946","3.5483","","-0.45%"
"05/23/2017","3.5704","3.5603","3.5802","3.5535","","0.31%"
"05/24/2017","3.5604","3.5694","3.5802","3.5540","","-0.28%"
"05/25/2017","3.5667","3.5603","3.5760","3.5450","","0.18%"
"05/26/2017","3.5777","3.5663","3.5857","3.5595","","0.31%"
"05/29/2017","3.5771","3.5804","3.5865","3.5727","","-0.02%"
"05/30/2017","3.5491","3.5726","3.5890","3.5387","","-0.78%"
"05/31/2017","3.5270","3.5495","3.5600","3.5240","","-0.62%"
"06/01/2017","3.5246","3.5278","3.5446","3.5210","","-0.07%"
"06/02/2017","3.5098","3.5246","3.5395","3.5017","","-0.42%"
"06/05/2017","3.5237","3.5083","3.5340","3.4935","","0.40%"
"06/06/2017","3.5151","3.5232","3.5438","3.5105","","-0.24%"
"06/07/2017","3.5503","3.5152","3.5587","3.5060","","1.00%"
"06/08/2017","3.5244","3.5465","3.5570","3.5180","","-0.73%"
"06/09/2017","3.5373","3.5236","3.5443","3.5150","","0.37%"
"06/12/2017","3.5164","3.5368","3.5407","3.5085","","-0.59%"
"06/13/2017","3.5198","3.5168","3.5343","3.5065","","0.10%"
"06/14/2017","3.4878","3.5188","3.5238","3.4733","","-0.91%"
"06/15/2017","3.5130","3.4876","3.5256","3.4811","","0.72%"
"06/16/2017","3.5027","3.5125","3.5327","3.4940","","-0.29%"
"06/19/2017","3.5228","3.5025","3.5259","3.4835","","0.57%"
"06/20/2017","3.5445","3.5225","3.5514","3.5100","","0.62%"
"06/21/2017","3.5310","3.5410","3.5492","3.5200","","-0.38%"
"06/22/2017","3.5077","3.5306","3.5329","3.5020","","-0.66%"
"06/23/2017","3.5088","3.5084","3.5161","3.4957","","0.03%"
"06/26/2017","3.5008","3.5089","3.5125","3.4897","","-0.23%"
"06/27/2017","3.5263","3.5011","3.5278","3.4903","","0.73%"
"06/28/2017","3.5128","3.5261","3.5390","3.5084","","-0.38%"
"06/29/2017","3.5265","3.5137","3.5395","3.4980","","0.39%"
"06/30/2017","3.5212","3.5255","3.5340","3.5047","","-0.15%"
"07/03/2017","3.5571","3.5206","3.5673","3.5110","","1.02%"
"07/04/2017","3.5594","3.5566","3.5700","3.5430","","0.06%"
"07/05/2017","3.6062","3.5589","3.6173","3.5480","","1.31%"
"07/06/2017","3.6212","3.6069","3.6415","3.6007","","0.42%"
"07/07/2017","3.6182","3.6189","3.6474","3.6079","","-0.08%"
"07/10/2017","3.6083","3.6166","3.6248","3.5985","","-0.27%"
"07/11/2017","3.6139","3.6088","3.6452","3.6042","","0.16%"
"07/12/2017","3.5672","3.6133","3.6234","3.5632","","-1.29%"
"07/13/2017","3.5657","3.5663","3.5779","3.5569","","-0.04%"
"07/14/2017","3.5381","3.5650","3.5720","3.5249","","-0.77%"
"07/17/2017","3.5284","3.5379","3.5525","3.5220","","-0.27%"
"07/18/2017","3.5231","3.5281","3.5382","3.5181","","-0.15%"
"07/19/2017","3.5220","3.5223","3.5405","3.5090","","-0.03%"
"07/20/2017","3.5264","3.5220","3.5453","3.5175","","0.12%"
"07/21/2017","3.5363","3.5263","3.5434","3.5187","","0.28%"
"07/24/2017","3.5567","3.5369","3.5715","3.5236","","0.58%"
"07/25/2017","3.5724","3.5566","3.5768","3.5470","","0.44%"
"07/26/2017","3.5385","3.5734","3.5787","3.5325","","-0.95%"
"07/27/2017","3.5363","3.5368","3.5440","3.5160","","-0.06%"
